no;lat;lon;dist;tdist;alt
00138;54.0565287;19.0204558;258.588164970128;22139.8846920475;4.600
00139;54.0556470;19.0211425;107.811136658941;22247.6958287064;4.550
00140;54.0556218;19.0211425;2.80239363875588;22250.4982223452;4.475
00141;54.0549920;19.0215716;75.4312934014659;22325.9295157466;4.675
00142;54.0538332;19.0219579;131.30984968518;22457.2393654318;4.700
00143;54.0529515;19.0222583;99.9922867190569;22557.2316521509;4.800
00144;54.0525484;19.0226016;50.1173578949047;22607.3490100458;4.975
00145;54.0519437;19.0232453;79.2968214130703;22686.6458314588;5.175
00146;54.0513391;19.0241036;87.5232366249572;22774.1690680838;5.400
00147;54.0502053;19.0256486;161.466816382601;22935.6358844664;5.325
00148;54.0487188;19.0277085;213.103639145054;23148.7395236114;5.650
00149;54.0469299;19.0254340;248.251416886233;23396.9909404977;6.000
00150;54.0460480;19.0244470;117.350793059082;23514.3417335568;6.175
00151;54.0453929;19.0239320;80.2371649168886;23594.5788984737;6.550
00152;54.0448386;19.0238032;62.2125888019148;23656.7914872756;6.325
00153;54.0444354;19.0240178;46.9767910455033;23703.7682783211;5.800
00154;54.0440322;19.0243611;50.1293588048871;23753.897637126;5.575
00155;54.0434778;19.0247474;66.6130927227196;23820.5107298487;5.350
00156;54.0425959;19.0249619;99.0677751246412;23919.5785049733;5.150
00157;54.0426463;19.0249619;5.60478727609698;23925.1832922494;5.150
00158;54.0425455;19.0249619;11.209574552194;23936.3928668016;5.100
00159;54.0412603;19.0241466;152.515822175863;24088.9086889775;5.275
00160;54.0402019;19.0231166;135.563168903539;24224.471857881;5.275
00161;54.0391939;19.0221725;127.931579913618;24352.4034377946;5.700
00162;54.0385134;19.0216146;83.989292249632;24436.3927300443;6.150
00163;54.0375053;19.0198121;162.555785020801;24598.9485150651;6.200
00164;54.0369005;19.0188680;91.2417311396483;24690.1902462047;6.400
00165;54.0366989;19.0189967;23.9429227495554;24714.1331689543;5.850
00166;54.0364972;19.0197692;55.2118563597547;24769.345025314;8.225
00167;54.0354891;19.0246615;338.606940871242;25107.9519661853;10.725
00168;54.0352623;19.0246615;25.2215427431438;25133.1735089284;13.125
00169;54.0344053;19.0241895;100.165164728232;25233.3386736566;15.950
00170;54.0327418;19.0228162;205.58882955397;25438.9275032106;16.575
00171;54.0314563;19.0217004;160.460311810215;25599.3878150208;17.250
00172;54.0314311;19.0217004;2.80239363875588;25602.1902086596;17.100
00173;54.0308010;19.0212283;76.5558076897881;25678.7460163494;16.500
00174;54.0291878;19.0203700;187.953563200652;25866.69957955;16.450
00175;54.0280282;19.0195546;139.521151498094;26006.2207310481;16.050
00176;54.0254317;19.0175376;317.387085023808;26323.6078160719;16.225
00177;54.0223056;19.0144906;400.595767480582;26724.2035835525;16.150
00178;54.0191792;19.0113578;403.446805030945;27127.6503885835;14.725
00179;54.0191792;19.0113149;2.80287940201;27130.4532679855;13.750
00180;54.0191792;19.0113578;2.80287940201;27133.2561473875;14.175
00181;54.0189271;19.0111432;31.3456871796038;27164.6018345671;16.150
00182;54.0172630;19.0114865;186.412444385858;27351.0142789529;17.550
00183;54.0166830;19.0114865;64.499536116397;27415.5138150693;20.075
00184;54.0160779;19.0113149;68.2185314748061;27483.7323465441;22.225
00185;54.0151953;19.0107570;104.701413764636;27588.4337603088;24.550
00186;54.0132537;19.0096841;227.014085128572;27815.4478454373;27.700
00187;54.0117911;19.0092120;165.549802450603;27980.997647888;29.875
00188;54.0109841;19.0089545;91.3072292523009;28072.3048771403;30.525
00189;54.0096475;19.0085254;151.260008185009;28223.5648853253;29.950
00190;54.0097105;19.0088258;20.8438648670402;28244.4087501923;32.075
00191;54.0056753;19.0064225;475.43186693397;28719.8406171263;34.600
00192;54.0021441;19.0055642;396.677648594031;29116.5182657203;35.500
00193;53.9920534;19.0028176;1136.42028015276;30252.9385458731;38.525
00194;53.9889248;19.0017877;354.375396210233;30607.3139420833;39.125
00195;53.9874109;19.0012727;171.689330863359;30779.0032729467;39.100
00196;53.9874109;19.0012727;0;30779.0032729467;41.400
00197;53.9836763;19.0005860;417.73055951729;31196.733832464;42.550
00198;53.9813546;19.0014443;264.217378337873;31460.9512108018;43.475
00199;53.9780233;19.0024743;376.534866582038;31837.4860773839;44.675
00200;53.9757013;19.0038476;273.394916183357;32110.8809935672;46.050
00201;53.9743888;19.0079675;306.451286099285;32417.3322796665;46.350
00202;53.9735811;19.0095124;135.196622534012;32552.5289022005;46.175
00203;53.9725714;19.0096841;112.845022376774;32665.3739245773;45.875
00204;53.9714608;19.0096841;123.505491052474;32788.8794156298;45.300
00205;53.9685326;19.0114007;344.449790259264;33133.329205889;44.675
00206;53.9655032;19.0127740;348.660425739824;33481.9896316289;44.250
00207;53.9642914;19.0131173;136.618207787563;33618.6078394164;43.500
00208;53.9620696;19.0158639;305.5098761135;33924.1177155299;43.225
00209;53.9585347;19.0208421;510.507289335689;34434.6250048656;41.575
00210;53.9570197;19.0234170;238.264597979508;34672.8896028451;41.250
00211;53.9536864;19.0237603;371.363333806603;35044.2529366517;41.825
00212;53.9499488;19.0239320;415.795755151789;35460.0486918035;41.550
00213;53.9501508;19.0237603;25.1172817078597;35485.1659735114;46.975
00214;53.9464129;19.0235887;415.828953734164;35900.9949272455;51.550
00215;53.9449985;19.0239320;158.886680087067;36059.8816073326;54.100
00216;53.9423715;19.0249619;299.815052098331;36359.6966594309;57.025
00217;53.9404517;19.0261636;227.523305629547;36587.2199650605;55.825
00218;53.9375213;19.0265069;326.652295948514;36913.872261009;54.075
00219;53.9341865;19.0271935;373.564182064179;37287.4364430732;53.275
00220;53.9293354;19.0278802;541.342146313792;37828.778589387;54.675
00221;53.9240035;19.0289101;596.762524120924;38425.5411135079;56.350
00222;53.9240351;19.0283523;36.6959324122869;38462.2370459202;57.175
00223;53.9242625;19.0271292;83.9912533642776;38546.2282992844;57.275
00224;53.9243636;19.0260134;73.9270728556363;38620.1553721401;54.125
00225;53.9245027;19.0245543;96.7916312671897;38716.9470034073;50.400
00226;53.9246416;19.0232454;87.0923246440209;38804.0393280513;48.125
00227;53.9248437;19.0221081;77.7916104656159;38881.8309385169;47.050
00228;53.9247300;19.0215931;36.0163464969428;38917.8472850139;47.250
00229;53.9242878;19.0215931;49.1753359829735;38967.0226209968;47.800
00230;53.9234791;19.0221295;96.5487915480973;39063.5714125449;48.375
00231;53.9229990;19.0227089;65.4990637364001;39129.0704762813;48.700
00232;53.9229863;19.0221725;35.1551588763276;39164.2256351577;48.850
00233;53.9228979;19.0212498;61.2186227405613;39225.4442578982;48.925
00234;53.9229105;19.0208635;25.3361344833065;39250.7803923815;48.425
00235;53.9229990;19.0206704;16.0239108541465;39266.8043032357;48.000
00236;53.9230874;19.0206275;10.2241641930679;39277.0284674287;47.750
00237;53.9245784;19.0205846;165.832087617882;39442.8605550466;47.700
00238;53.9250712;19.0202413;59.2340116689577;39502.0945667156;47.750
00239;53.9250270;19.0202627;5.11116490332483;39507.2057316189;48.400
00240;53.9267201;19.0190182;205.161972370824;39712.3677039897;49.525
00241;53.9271749;19.0180740;79.8777939141854;39792.2454979039;50.325
00242;53.9283625;19.0134392;330.972044157444;40123.2175420614;49.325
00243;53.9291711;19.0087614;319.215700082489;40442.4332421439;47.400
00244;53.9296007;19.0058861;194.230597078198;40636.663839222;45.000
00245;53.9294996;19.0053282;38.220032033328;40674.8838712554;43.175
00246;53.9290700;19.0041695;89.6561645031178;40764.5400357585;43.275
00247;53.9288679;19.0032682;63.1489807523012;40827.6890165108;44.300
00248;53.9287416;19.0021524;74.3971160184384;40902.0861325292;45.400
00249;53.9289690;19.0001783;131.708571194032;41033.7947037233;45.925
00250;53.9290448;18.9991913;65.1729582243024;41098.9676619476;46.400
00251;53.9289816;18.9991913;7.0282253143473;41105.9958872619;47.650
00252;53.9292848;18.9962730;194.032239784192;41300.0281270461;47.300
00253;53.9290827;18.9933548;192.390621891419;41492.4187489375;47.800
00254;53.9290321;18.9912090;140.612431439023;41633.0311803766;49.950
00255;53.9296386;18.9894066;135.927964652243;41768.9591450288;50.200
00256;53.9301945;18.9866600;190.163301686389;41959.1224467152;50.550
00257;53.9298912;18.9862308;43.9015964104607;42003.0240431256;50.650
00258;53.9278698;18.9839134;271.210856967718;42274.2349000934;50.350
00259;53.9273644;18.9816818;156.55891450906;42430.7938146024;51.300
00260;53.9265558;18.9795361;166.811772732888;42597.6055873353;53.225
00261;53.9261515;18.9785919;76.4463396912422;42674.0519270266;55.850
00262;53.9209456;18.9402256;2578.26559281287;45252.3175198394;59.525
00263;53.9188732;18.9245186;1054.16769128346;46306.4852111229;62.325
00264;53.9188732;18.9246902;11.2385346051967;46317.7237457281;57.500
00265;53.9158402;18.9016018;1549.33406943321;47867.0578151613;53.075
00266;53.9153852;18.8993702;154.675053482989;48021.7328686443;42.825
00267;53.9138180;18.8942204;379.672569961067;48401.4054386053;31.700
00268;53.9133631;18.8921604;144.103166541834;48545.5086051472;28.500
00269;53.9134642;18.8911304;68.3966019910107;48613.9052071382;23.550
00270;53.9143741;18.8908730;102.581411687035;48716.4866188252;21.975
00271;53.9146269;18.8900146;62.861423788575;48779.3480426138;19.325
00272;53.9144752;18.8887272;85.9948932717816;48865.3429358856;17.000
00273;53.9139192;18.8864956;158.709188490427;49024.052124376;13.525
00274;53.9135147;18.8851223;100.572580684249;49124.6247050603;10.000
00275;53.9134136;18.8844357;46.3570917497765;49170.98179681;8.700
00276;53.9134642;18.8840065;28.6707076758546;49199.6525044859;7.375
00277;53.9139697;18.8830624;83.5714070416787;49283.2239115276;7.525
00278;53.9140708;18.8824615;40.9333827690668;49324.1572942966;7.800
00279;53.9147280;18.8810024;120.31247537504;49444.4697696717;8.025
00280;53.9171039;18.8790283;294.155312872897;49738.6250825446;8.325
00281;53.9181655;18.8783417;126.330851838559;49864.9559343831;8.350
00282;53.9193787;18.8779125;137.812427690007;50002.7683620731;8.375
00283;53.9194292;18.8779984;7.94905206600725;50010.7174141391;8.750
00284;53.9234223;18.8736210;528.551137022038;50539.2685511612;9.000
00285;53.9299923;18.8670979;846.318871781169;51385.5874229424;10.350
00286;53.9303966;18.8659821;85.7832263186754;51471.370649261;11.475
00287;53.9309525;18.8656387;65.7812168974671;51537.1518661585;12.300
00288;53.9333275;18.8666687;272.587725726923;51809.7395918854;12.000
00289;53.9339844;18.8670979;78.2692219289988;51888.0088138144;10.550
00290;53.9352981;18.8659821;163.336702355232;52051.3455161697;9.850
00291;53.9362582;18.8649521;126.279177166416;52177.6246933361;8.875
00292;53.9371171;18.8672695;179.271776810226;52356.8964701463;8.700
00293;53.9397949;18.8749084;582.008976475217;52938.9054466215;8.800
00294;53.9423715;18.8809166;486.593659283159;53425.4991059047;8.375
00295;53.9423210;18.8809166;5.61590788624056;53431.1150137909;9.425
00296;53.9453521;18.8880405;575.362024665825;54006.4770384567;12.050
00297;53.9469686;18.8873539;185.296360164139;54191.7733986209;14.350
00298;53.9477768;18.8870964;91.4431596849194;54283.2165583058;16.075
00299;53.9515146;18.8903580;467.269354341005;54750.4859126468;16.700
00300;53.9526763;18.8916454;154.231364368987;54904.7172770158;15.825
00301;53.9544440;18.8917313;196.659368575156;55101.3766455909;15.350
00302;53.9562117;18.8916454;196.659361762678;55298.0360073536;14.900
00303;53.9567672;18.8906155;91.4197499914994;55389.4557573451;14.400
00304;53.9571712;18.8904438;46.3106917487398;55435.7664490939;13.750
00305;53.9585347;18.8903580;151.733405706977;55587.4998548008;14.200
00306;53.9603022;18.8890705;213.847886373841;55801.3477411747;15.875
00307;53.9639379;18.8866673;433.8076712748;56235.1554124495;17.425
00308;53.9646953;18.8865814;84.4147635126941;56319.5701759622;17.350
00309;53.9668664;18.8864098;241.700393981436;56561.2705699436;16.275
00310;53.9681792;18.8777409;585.577881523065;57146.8484514667;13.550
00311;53.9686840;18.8765392;96.5956827258477;57243.4441341925;10.550
00312;53.9693909;18.8758526;90.5371575172931;57333.9812917098;9.175
00313;53.9717132;18.8743935;275.325727466896;57609.3070191767;7.925
00314;53.9730763;18.8737926;156.59766945283;57765.9046886295;7.575
00315;53.9731267;18.8737926;5.60478727609698;57771.5094759056;6.825
00316;53.9914984;18.8974819;2563.94105629652;60335.4505322022;6.750
00317;54.0007820;18.9088116;1270.58242484289;61606.032957045;6.350
00318;54.0008829;18.9088974;12.5441721026625;61618.5771291477;5.500
00319;54.0138967;18.9184246;1575.47004174099;63194.0471708887;5.550
00320;54.0139976;18.9173088;73.7685332706311;63267.8157041593;5.425
00321;54.0141489;18.9159355;91.2995863765736;63359.1152905359;5.000
00322;54.0144010;18.9143047;110.187337754813;63469.3026282907;5.325
00323;54.0146532;18.9113007;198.282368117532;63667.5849964082;5.425
00324;54.0147036;18.9113007;5.60478727680437;63673.189783685;5.375
00325;54.0146658;18.9113865;7.00724590535958;63680.1970295904;5.475
00326;54.0147667;18.9103565;68.2314079973891;63748.4284375878;5.250
00327;54.0146406;18.9093695;65.9997250186459;63814.4281626064;4.875
00328;54.0144389;18.9088974;38.1408866746221;63852.5690492811;4.700
00329;54.0141363;18.9085541;40.4424444174164;63893.0114936985;4.550
00330;54.0132032;18.9078245;114.194396649182;64007.2058903477;4.500
00331;54.0120685;18.9068804;140.459168640239;64147.6650589879;4.550
00332;54.0118919;18.9066658;24.1318198365743;64171.7968788245;4.675
00333;54.0107571;18.9044342;192.851892412576;64364.6487712371;4.550
00334;54.0088405;18.9006577;326.090319968;64690.7390912051;4.300
00335;54.0083613;18.8996277;85.8532041173416;64776.5922953224;4.475
00336;54.0082352;18.8989410;47.0173219505021;64823.6096172729;4.350
00337;54.0082604;18.8979969;61.7627655059769;64885.3723827789;4.450
00338;54.0085883;18.8950787;194.165198376338;65079.5375811552;4.825
00339;54.0089414;18.8923321;183.73942725036;65263.2770084056;4.775
00340;54.0089918;18.8910446;84.3261687402698;65347.6031771458;4.775
00341;54.0089666;18.8843927;434.71870266521;65782.321879811;4.950
00342;54.0089666;18.8843498;2.80356747530763;65785.1254472864;4.750
00343;54.0089918;18.8824615;123.434493557281;65908.5599408436;4.800
00344;54.0091683;18.8811741;86.3921543591999;65994.9520952028;4.800
00345;54.0092692;18.8802729;59.9535380836131;66054.9056332865;4.600
00346;54.0093701;18.8768826;221.842323134956;66276.7479564214;4.625
00347;54.0096727;18.8661966;699.1441679594;66975.8921243808;4.650
00348;54.0099753;18.8591156;463.964424657578;67439.8565490384;4.650
00349;54.0100762;18.8566694;160.251408802599;67600.107957841;5.200
00350;54.0102023;18.8555107;77.0078903060478;67677.115848147;5.875
00351;54.0105302;18.8540945;99.4719006434751;67776.5877487905;6.350
00352;54.0107319;18.8537941;29.8074194614833;67806.395168252;6.825
00353;54.0115389;18.8544807;100.334360970487;67906.7295292225;6.875
00354;54.0121945;18.8549957;80.2991268124844;67987.028656035;6.450
00355;54.0127493;18.8552532;63.9505218769086;68050.9791779119;6.150
00356;54.0131528;18.8557253;54.4531797617351;68105.4323576736;5.450
00357;54.0152458;18.8580856;279.215340353153;68384.6476980268;4.950
00358;54.0155231;18.8581715;31.3440892868262;68415.9917873136;4.200
00359;54.0160275;18.8576565;65.4117720422628;68481.4035593559;3.400
00360;54.0177925;18.8560257;223.336514227266;68704.7400735831;3.025
00361;54.0178429;18.8559828;6.26660096219921;68711.0066745453;3.550
00362;54.0202130;18.8542233;287.548578699987;68998.5552532453;4.350
00363;54.0216753;18.8537512;165.515861358777;69164.0711146041;5.000
00364;54.0242720;18.8533220;290.126978458124;69454.1980930622;5.650
00365;54.0267930;18.8529358;281.48343471143;69735.6815277737;5.100
00366;54.0289609;18.8529787;241.099983157326;69976.781510931;4.775
00367;54.0306245;18.8532362;185.765463180178;70162.5469741112;4.725
00368;54.0316832;18.8537512;122.445010096868;70284.991984208;4.450
00369;54.0325654;18.8541803;102.030786150806;70387.0227703588;4.350
00370;54.0325654;18.8541803;0;70387.0227703588;4.325
00371;54.0349598;18.8555107;280.090766977404;70667.1135373362;4.425
00372;54.0357663;18.8562832;102.904178220523;70770.0177155568;4.825
00373;54.0363208;18.8564978;63.2364527538133;70833.2541683106;5.350
00374;54.0387150;18.8571415;269.547841088213;71102.8020093988;5.825
00375;54.0409831;18.8575277;253.484270389784;71356.2862797886;5.925
00376;54.0429235;18.8579569;217.596768303756;71573.8830480923;6.250
00377;54.0441834;18.8583860;142.882705715136;71716.7657538075;6.375
00378;54.0448134;18.8586435;72.0491318190309;71788.8148856265;6.225
00379;54.0452669;18.8589010;53.1608106844057;71841.9756963109;6.150
00380;54.0465520;18.8596735;151.550760495576;71993.5264568065;5.650
00381;54.0474086;18.8601027;99.2955150174994;72092.821971824;5.225
00382;54.0474590;18.8601456;6.26570849782875;72099.0876803218;4.950
00383;54.0496007;18.8603601;238.581477736561;72337.6691580584;4.725
00384;54.0497770;18.8601885;22.5808479779586;72360.2500060363;4.625
00385;54.0498274;18.8598022;25.8356754705542;72386.0856815069;4.375
00386;54.0500038;18.8566265;208.257563237275;72594.3432447442;4.300
00387;54.0501550;18.8555107;74.7621844617187;72669.1054292059;4.150
00388;54.0503565;18.8553820;23.9315547828081;72693.0369839887;4.025
00389;54.0517674;18.8554249;156.925676916233;72849.9626609049;4.075
00390;54.0548409;18.8555965;341.975468519335;73191.9381294242;4.325
00391;54.0558234;18.8555965;109.259990058412;73301.1981194827;4.375
00392;54.0568562;18.8557682;115.399230256392;73416.5973497391;4.650
00393;54.0574356;18.8555965;65.4003235977778;73481.9976733368;4.600
00394;54.0578134;18.8553820;44.2853054632986;73526.2829788001;4.350
00395;54.0585439;18.8554678;81.4288771844628;73607.7118559846;4.575
00396;54.0595263;18.8556824;110.143203839149;73717.8550598237;4.400
00397;54.0598034;18.8558111;31.9397046305535;73749.7947644543;4.625
00398;54.0603827;18.8559399;64.9679169202687;73814.7626813746;4.600
00399;54.0609620;18.8559399;64.4216918489288;73879.1843732235;4.275
00400;54.0609494;18.8560257;5.77276202069563;73884.9571352442;3.925
00401;54.0649290;18.8559399;442.591210007408;74327.5483452516;3.650
00402;54.0670949;18.8562832;241.901036935272;74569.4493821869;4.075
00403;54.0693614;18.8567982;254.27937229638;74823.7287544833;4.400
00404;54.0698651;18.8567123;56.2942883985734;74880.0230428818;5.025
00405;54.0707716;18.8563690;103.26745717025;74983.2905000521;5.100
00406;54.0748006;18.8544807;464.682441304379;75447.9729413564;3.975
